"","ensembl_gene_id","hgnc_symbol"
"62893","ENSG00000235806",""
"62894","ENSG00000287729",""
"62895","ENSG00000165175","MID1IP1"
"62896","ENSG00000238123","MID1IP1-AS1"
"62897","ENSG00000207122","RNU6-591P"
"62898","ENSG00000224610",""
"62899","ENSG00000235304","LINC01281"
"62900","ENSG00000236747","LINC01282"
"62901","ENSG00000234191","LINC01283"
"62902","ENSG00000263730","MIR3937"
"62903","ENSG00000264618","RN7SL732P"
"62904","ENSG00000228232","GAPDHP1"
"62905","ENSG00000270759",""
"62906","ENSG00000261435",""
"62907","ENSG00000263972","MIR1587"
"62908","ENSG00000214047","RPS11P7"
"62909","ENSG00000285709",""
"62910","ENSG00000223486",""
"62911","ENSG00000183337","BCOR"
"62912","ENSG00000236393",""
"62913","ENSG00000214045",""
"62914","ENSG00000206677",""
"62915","ENSG00000235685",""
"62916","ENSG00000238730","RNU7-164P"
"62917","ENSG00000182220","ATP6AP2"
"62918","ENSG00000287098",""
"62919","ENSG00000238205","MPC1L"
"62920","ENSG00000185753","CXorf38"
"62921","ENSG00000180182","MED14"
"62922","ENSG00000234636","MED14OS"
"62923","ENSG00000270791","DPRXP6"
"62924","ENSG00000214031",""
"62925","ENSG00000237661",""
"62926","ENSG00000238222","MKRN4P"
"62927","ENSG00000232801","SDCBPP3"
"62928","ENSG00000189145",""
"62929","ENSG00000216866","RPS2P55"
"62930","ENSG00000287549",""
"62931","ENSG00000237931","CLIC4P3"
"62932","ENSG00000124486","USP9X"
"62933","ENSG00000223714","LINC02601"
"62934","ENSG00000199564","RNA5SP502"
"62935","ENSG00000238426",""
"62936","ENSG00000226641",""
"62937","ENSG00000215301","DDX3X"
"62938","ENSG00000264573","RN7SL15P"
"62939","ENSG00000188937","NYX"
"62940","ENSG00000225238",""
"62941","ENSG00000147044","CASK"
"62942","ENSG00000233033","CASK-AS1"
"62943","ENSG00000212207","RNU6-1321P"
"62944","ENSG00000217624",""
"62945","ENSG00000242559","RN7SL144P"
"62946","ENSG00000171659","GPR34"
"62947","ENSG00000171657","GPR82"
"62948","ENSG00000229822",""
"62949","ENSG00000237875",""
"62950","ENSG00000251807","RNU6-202P"
"62951","ENSG00000233103",""
"62952","ENSG00000228847","ATP5MC2P4"
"62953","ENSG00000212560","RNU6-630P"
"62954","ENSG00000228780",""
"62955","ENSG00000206896","RNU6-1124P"
"62956","ENSG00000231772",""
"62957","ENSG00000283737",""
"62958","ENSG00000287223",""
"62959","ENSG00000102055","PPP1R2C"
"62960","ENSG00000270280",""
"62961","ENSG00000224294","PINCR"
"62962","ENSG00000237206","IMPDH1P4"
"62963","ENSG00000285899",""
"62964","ENSG00000231750","NANOGP10"
"62965","ENSG00000189221","MAOA"
"62966","ENSG00000069535","MAOB"
"62967","ENSG00000124479","NDP"
"62968","ENSG00000236276","NDP-AS1"
"62969","ENSG00000214019",""
"62970","ENSG00000183690","EFHC2"
"62971","ENSG00000198414","TATDN2P1"
"62972","ENSG00000214018","RRM2P3"
"62973","ENSG00000200702",""
"62974","ENSG00000224054",""
"62975","ENSG00000215035","FDPSP5"
"62976","ENSG00000069509","FUNDC1"
"62977","ENSG00000233543","CHTF8P1"
"62978","ENSG00000229168","RPL19P20"
"62979","ENSG00000214016","RPSAP61"
"62980","ENSG00000242065","RN7SL291P"
"62981","ENSG00000189037","DUSP21"
"62982","ENSG00000147050","KDM6A"
"62983","ENSG00000147113","DIPK2B"
"62984","ENSG00000229491",""
"62985","ENSG00000237782",""
"62986","ENSG00000229563","LINC01204"
"62987","ENSG00000214282","KRT8P14"
"62988","ENSG00000204915",""
"62989","ENSG00000270069","MIR222HG"
"62990","ENSG00000207870","MIR221"
"62991","ENSG00000207725","MIR222"
"62992","ENSG00000269902",""
"62993","ENSG00000231566","LINC02595"
"62994","ENSG00000212347",""
"62995","ENSG00000215286",""
"62996","ENSG00000234613",""
"62997","ENSG00000224701","MED28P4"
"62998","ENSG00000213100","KRT18P68"
"62999","ENSG00000214009","PCNAP3"
"63000","ENSG00000278838",""
"63001","ENSG00000236751","LINC01186"
"63002","ENSG00000229145","ACTBP1"
"63003","ENSG00000286306",""
"63004","ENSG00000231235",""
"63005","ENSG00000235587","GAPDHP65"
"63006","ENSG00000147121","KRBOX4"
"63007","ENSG00000224072",""
"63008","ENSG00000251192","ZNF674"
"63009","ENSG00000199226","RNU6-50P"
"63010","ENSG00000230844","ZNF674-AS1"
"63011","ENSG00000277721",""
"63012","ENSG00000270499","MKI67P1"
"63013","ENSG00000147119","CHST7"
"63014","ENSG00000065923","SLC9A7"
"63015","ENSG00000213997","PGAM1P7"
"63016","ENSG00000226048","YBX1P8"
"63017","ENSG00000215284",""
"63018","ENSG00000102218","RP2"
"63019","ENSG00000204904","LINC01545"
"63020","ENSG00000102221","JADE3"
"63021","ENSG00000130988","RGN"
"63022","ENSG00000206685","RNU6-1189P"
"63023","ENSG00000201659","RNU12-2P"
"63024","ENSG00000147123","NDUFB11"
"63025","ENSG00000182872","RBM10"
"63026","ENSG00000237351",""
"63027","ENSG00000130985","UBA1"
"63028","ENSG00000224975","INE1"
"63029","ENSG00000102225","CDK16"
"63030","ENSG00000102226","USP11"
"63031","ENSG00000237623",""
"63032","ENSG00000266158","RN7SL785P"
"63033","ENSG00000203402",""
"63034","ENSG00000147117","ZNF157"
"63035","ENSG00000221459","SNORA11C"
"63036","ENSG00000232009",""
"63037","ENSG00000226556","NPM1P49"
"63038","ENSG00000147124","ZNF41"
"63039","ENSG00000277605",""
"63040","ENSG00000196741","LINC01560"
"63041","ENSG00000235636","NUS1P1"
"63042","ENSG00000078061","ARAF"
"63043","ENSG00000008056","SYN1"
"63044","ENSG00000283743",""
"63045","ENSG00000102265","TIMP1"
"63046","ENSG00000263858","MIR4769"
"63047","ENSG00000126759","CFP"
"63048","ENSG00000126767","ELK1"
"63049","ENSG00000126756","UXT"
"63050","ENSG00000267064","UXT-AS1"
"63051","ENSG00000187893","CXXC1P1"
"63052","ENSG00000224656",""
"63053","ENSG00000229968",""
"63054","ENSG00000188459","WASF4P"
"63055","ENSG00000197779","ZNF81"
"63056","ENSG00000224401","RPL7P57"
"63057","ENSG00000147118","ZNF182"
"63058","ENSG00000221994","ZNF630"
"63059","ENSG00000171489","SPACA5"
"63060","ENSG00000277541","ZNF630-AS1"
"63061","ENSG00000287757",""
"63062","ENSG00000171483","SSX6P"
"63063","ENSG00000171478","SPACA5B"
"63064","ENSG00000230241",""
"63065","ENSG00000233139",""
"63066","ENSG00000201517","RNU6-707P"
"63067","ENSG00000225198","SSXP3"
"63068","ENSG00000238032",""
"63069","ENSG00000165583","SSX5"
"63070","ENSG00000234780",""
"63071","ENSG00000252856","RNA5SP503"
"63072","ENSG00000204368",""
"63073","ENSG00000231568",""
"63074","ENSG00000229662",""
"63075","ENSG00000126752","SSX1"
"63076","ENSG00000232813",""
"63077","ENSG00000241207",""
"63078","ENSG00000237345",""
"63079","ENSG00000204648","SSX9P"
"63080","ENSG00000234391",""
"63081","ENSG00000227302","SSXP9"
"63082","ENSG00000230100",""
"63083","ENSG00000270747",""
"63084","ENSG00000165584","SSX3"
"63085","ENSG00000225055",""
"63086","ENSG00000234448",""
"63087","ENSG00000268009","SSX4"
"63088","ENSG00000269791","SSX4B"
"63089","ENSG00000231603",""
"63090","ENSG00000231489",""
"63091","ENSG00000235350",""
"63092","ENSG00000226971",""
"63093","ENSG00000017483","SLC38A5"
"63094","ENSG00000068438","FTSJ1"
"63095","ENSG00000224292",""
"63096","ENSG00000102312","PORCN"
"63097","ENSG00000147155","EBP"
"63098","ENSG00000286268",""
"63099","ENSG00000276823",""
"63100","ENSG00000068354","TBC1D25"
"63101","ENSG00000204620",""
"63102","ENSG00000102317","RBM3"
"63103","ENSG00000228343",""
"63104","ENSG00000279528",""
"63105","ENSG00000220125","MRPL32P1"
"63106","ENSG00000101940","WDR13"
"63107","ENSG00000231725","VN1R110P"
"63108","ENSG00000015285","WAS"
"63109","ENSG00000101945","SUV39H1"
"63110","ENSG00000232828",""
"63111","ENSG00000206723","RNU6-1056P"
"63112","ENSG00000171433","GLOD5"
"63113","ENSG00000233585",""
"63114","ENSG00000207367","RNU6-29P"
"63115","ENSG00000102145","GATA1"
"63116","ENSG00000094631","HDAC6"
"63117","ENSG00000187682","ERAS"
"63118","ENSG00000102109","PCSK1N"
"63119","ENSG00000102103","PQBP1"
"63120","ENSG00000126768","TIMM17B"
"63121","ENSG00000102100","SLC35A2"
"63122","ENSG00000102096","PIM2"
"63123","ENSG00000068308","OTUD5"
"63124","ENSG00000279155",""
"63125","ENSG00000223309","RNU6-722P"
"63126","ENSG00000102057","KCND1"
"63127","ENSG00000068400","GRIPAP1"
"63128","ENSG00000068323","TFE3"
"63129","ENSG00000147144","CCDC120"
"63130","ENSG00000243279","PRAF2"
"63131","ENSG00000288053",""
"63132","ENSG00000196998","WDR45"
"63133","ENSG00000206936","RNU4-52P"
"63134","ENSG00000068394","GPKOW"
"63135","ENSG00000265033","RN7SL262P"
"63136","ENSG00000280116",""
"63137","ENSG00000269313","MAGIX"
"63138","ENSG00000279422",""
"63139","ENSG00000102007","PLP2"
"63140","ENSG00000012211","PRICKLE3"
"63141","ENSG00000102003","SYP"
"63142","ENSG00000237341","SYP-AS1"
"63143","ENSG00000102001","CACNA1F"
"63144","ENSG00000230216","HSPB1P2"
"63145","ENSG00000101997","CCDC22"
"63146","ENSG00000049768","FOXP3"
"63147","ENSG00000286181",""
"63148","ENSG00000049769","PPP1R3F"
"63149","ENSG00000270012",""
"63150","ENSG00000286031",""
"63151","ENSG00000215274","GAGE10"
"63152","ENSG00000224659","GAGE12J"
"63153","ENSG00000274274","GAGE13"
"63154","ENSG00000275113","GAGE2E"
"63155","ENSG00000236737","GAGE12B"
"63156","ENSG00000237671","GAGE12C"
"63157","ENSG00000227488","GAGE12D"
"63158","ENSG00000236362","GAGE12F"
"63159","ENSG00000216649","GAGE12E"
"63160","ENSG00000215269","GAGE12G"
"63161","ENSG00000224902","GAGE12H"
"63162","ENSG00000189064","GAGE2A"
"63163","ENSG00000205777","GAGE1"
"63164","ENSG00000213856","VDAC1P2"
"63165","ENSG00000227391","SALL1P1"
"63166","ENSG00000068985","PAGE1"
"63167","ENSG00000101951","PAGE4"
"63168","ENSG00000234390","USP27X-AS1"
"63169","ENSG00000273820","USP27X"
"63170","ENSG00000220132",""
"63171","ENSG00000171365","CLCN5"
"63172","ENSG00000201341","RNU6-421P"
"63173","ENSG00000207758","MIR532"
"63174","ENSG00000207768","MIR188"
"63175","ENSG00000207785","MIR500A"
"63176","ENSG00000208015","MIR362"
"63177","ENSG00000211538","MIR501"
"63178","ENSG00000239057","MIR500B"
"63179","ENSG00000207970","MIR660"
"63180","ENSG00000272080","MIR502"
"63181","ENSG00000181977","PYY3"
"63182","ENSG00000202495",""
"63183","ENSG00000147081","AKAP4"
"63184","ENSG00000147082","CCNB3"
"63185","ENSG00000274588","DGKK"
"63186","ENSG00000158352","SHROOM4"
"63187","ENSG00000222303","RNU6-935P"
"63188","ENSG00000226881","H3P44"
"63189","ENSG00000130385","BMP15"
"63190","ENSG00000238190","HMGB1P15"
"63191","ENSG00000227493",""
"63192","ENSG00000230926",""
"63193","ENSG00000230317","LINC01284"
"63194","ENSG00000237926",""
"63195","ENSG00000229151",""
"63196","ENSG00000287767",""
"63197","ENSG00000122824","NUDT10"
"63198","ENSG00000226530",""
"63199","ENSG00000187690","EZHIP"
"63200","ENSG00000196368","NUDT11"
"63201","ENSG00000234766","LINC01496"
"63202","ENSG00000224109","CENPVL3"
"63203","ENSG00000283093","CENPVL2"
"63204","ENSG00000223591","CENPVL1"
"63205","ENSG00000189369","GSPT2"
"63206","ENSG00000179222","MAGED1"
"63207","ENSG00000236576",""
"63208","ENSG00000252377","RNU6-504P"
"63209","ENSG00000228827",""
"63210","ENSG00000232951","IPO7P1"
"63211","ENSG00000237528",""
"63212","ENSG00000232562","TPMTP3"
"63213","ENSG00000182776",""
"63214","ENSG00000279750",""
"63215","ENSG00000187243","MAGED4B"
"63216","ENSG00000221705","SNORA11E"
"63217","ENSG00000154545","MAGED4"
"63218","ENSG00000221475","SNORA11D"
"63219","ENSG00000287215",""
"63220","ENSG00000179028",""
"63221","ENSG00000276474",""
"63222","ENSG00000275335","MIR8088"
"63223","ENSG00000155622","XAGE2"
"63224","ENSG00000225957",""
"63225","ENSG00000276897",""
"63226","ENSG00000224556",""
"63227","ENSG00000250084",""
"63228","ENSG00000278358",""
"63229","ENSG00000278160",""
"63230","ENSG00000275643","RBM22P6"
"63231","ENSG00000204379","XAGE1A"
"63232","ENSG00000223395","RBM22P7"
"63233","ENSG00000204382","XAGE1B"
"63234","ENSG00000277289",""
"63235","ENSG00000227058",""
"63236","ENSG00000231593",""
"63237","ENSG00000228771",""
"63238","ENSG00000185319","SSXP4"
"63239","ENSG00000197185","SSXP1"
"63240","ENSG00000234792",""
"63241","ENSG00000157965","SSX8P"
"63242","ENSG00000187754","SSX7"
"63243","ENSG00000228354",""
"63244","ENSG00000222608","RNA5SP504"
"63245","ENSG00000225508","SSXP5"
"63246","ENSG00000237275",""
"63247","ENSG00000241476","SSX2"
"63248","ENSG00000223958",""
"63249","ENSG00000225397",""
"63250","ENSG00000229826",""
"63251","ENSG00000268447","SSX2B"
"63252","ENSG00000269281",""
"63253","ENSG00000226867",""
"63254","ENSG00000204363","SPANXN5"
"63255","ENSG00000229885",""
"63256","ENSG00000171405","XAGE5"
"63257","ENSG00000196395",""
"63258","ENSG00000224781","EIF4A2P4"
"63259","ENSG00000171402","XAGE3"
"63260","ENSG00000179304","FAM156B"
"63261","ENSG00000286118",""
"63262","ENSG00000268350","FAM156A"
"63263","ENSG00000184194","GPR173"
"63264","ENSG00000270497",""
"63265","ENSG00000184205","TSPYL2"
"63266","ENSG00000234019",""
"63267","ENSG00000232593","KANTR"
"63268","ENSG00000235224",""
"63269","ENSG00000231340","ACTG1P10"
"63270","ENSG00000227329",""
"63271","ENSG00000126012","KDM5C"
"63272","ENSG00000276575","MIR6895"
"63273","ENSG00000277474","MIR6894"
"63274","ENSG00000235262","KDM5C-IT1"
"63275","ENSG00000124313","IQSEC2"
"63276","ENSG00000226299","RPSAP62"
"63277","ENSG00000207408",""
"63278","ENSG00000236571",""
"63279","ENSG00000234413",""
"63280","ENSG00000072501","SMC1A"
"63281","ENSG00000278204","MIR6857"
"63282","ENSG00000158423","RIBC1"
"63283","ENSG00000072506","HSD17B10"
"63284","ENSG00000233250",""
"63285","ENSG00000235416",""
"63286","ENSG00000199422","VTRNA3-1P"
"63287","ENSG00000086758","HUWE1"
"63288","ENSG00000271886","MIR98"
"63289","ENSG00000208012","MIRLET7F2"
"63290","ENSG00000224735",""
"63291","ENSG00000226110",""
"63292","ENSG00000229037",""
"63293","ENSG00000235916",""
"63294","ENSG00000201618","RNA5SP505"
"63295","ENSG00000172943","PHF8"
"63296","ENSG00000184083","FAM120C"
"63297","ENSG00000224949",""
"63298","ENSG00000196632","WNK3"
"63299","ENSG00000234566","RPL7AP71"
"63300","ENSG00000207104","RNU6-434P"
"63301","ENSG00000158526","TSR2"
"63302","ENSG00000102302","FGD1"
"63303","ENSG00000130119","GNL3L"
"63304","ENSG00000215197","PGAM4P1"
"63305","ENSG00000102313","ITIH6"
"63306","ENSG00000102316","MAGED2"
"63307","ENSG00000221716","SNORA11"
"63308","ENSG00000275387",""
"63309","ENSG00000067445","TRO"
"63310","ENSG00000221750","SNORA11G"
"63311","ENSG00000158571","PFKFB1"
"63312","ENSG00000169188","APEX2"
"63313","ENSG00000158578","ALAS2"
"63314","ENSG00000278283",""
"63315","ENSG00000234466",""
"63316","ENSG00000238269","PAGE2B"
"63317","ENSG00000234068","PAGE2"
"63318","ENSG00000278319",""
"63319","ENSG00000276929",""
"63320","ENSG00000182518","FAM104B"
"63321","ENSG00000186678",""
"63322","ENSG00000229760","MTCO1P52"
"63323","ENSG00000231947","MTND2P24"
"63324","ENSG00000238047","MTND1P30"
"63325","ENSG00000256045","MTRNR2L10"
"63326","ENSG00000158639","PAGE5"
"63327","ENSG00000204279","PAGE3"
"63328","ENSG00000232765",""
"63329","ENSG00000266328","MIR4536-2"
"63330","ENSG00000283334","MIR4536-1"
"63331","ENSG00000187601","MAGEH1"
"63332","ENSG00000247746","USP51"
"63333","ENSG00000277516",""
"63334","ENSG00000200635",""
"63335","ENSG00000235136",""
"63336","ENSG00000189299","FOXR2"
"63337","ENSG00000229594",""
"63338","ENSG00000169164",""
"63339","ENSG00000083750","RRAGB"
"63340","ENSG00000227486",""
"63341","ENSG00000214745",""
"63342","ENSG00000102349","KLF8"
"63343","ENSG00000234135","RPL23AP83"
"63344","ENSG00000188021","UBQLN2"
"63345","ENSG00000230105",""
"63346","ENSG00000204272","NBDY"
"63347","ENSG00000237748","UQCRBP1"
"63348","ENSG00000204271","SPIN3"
"63349","ENSG00000224799",""
"63350","ENSG00000237708",""
"63351","ENSG00000186787","SPIN2B"
"63352","ENSG00000226310",""
"63353","ENSG00000147059","SPIN2A"
"63354","ENSG00000286977",""
"63355","ENSG00000231765","PPP1R11P2"
"63356","ENSG00000165591","FAAH2"
"63357","ENSG00000231831","MTHFD1P1"
"63358","ENSG00000198455","ZXDB"
"63359","ENSG00000215174","NLRP2B"
"63360","ENSG00000227427",""
"63361","ENSG00000198205","ZXDA"
"63362","ENSG00000228004","MYCLP2"
"63363","ENSG00000235124","KRT8P17"
"63364","ENSG00000236852",""
"63365","ENSG00000235170","MTND1P31"
"63366","ENSG00000228182","MTND2P25"
"63367","ENSG00000234570","ZFRP1"
"63368","ENSG00000277499",""
"63369","ENSG00000235437","LINC01278"
"63370","ENSG00000230823","CBX1P1"
"63371","ENSG00000186767","SPIN4"
"63372","ENSG00000233661","SPIN4-AS1"
"63373","ENSG00000131089","ARHGEF9"
"63374","ENSG00000231729","ARHGEF9-IT1"
"63375","ENSG00000236813","BTF3P8"
"63376","ENSG00000222532","MIR1468"
"63377","ENSG00000232794","HNRNPDP1"
"63378","ENSG00000226010",""
"63379","ENSG00000184675","AMER1"
"63380","ENSG00000287370",""
"63381","ENSG00000244006","RN7SL799P"
"63382","ENSG00000198881","ASB12"
"63383","ENSG00000102043","MTMR8"
"63384","ENSG00000213754",""
"63385","ENSG00000283349","PFN5P"
"63386","ENSG00000230889","SHC1P1"
"63387","ENSG00000227261","YWHAZP7"
"63388","ENSG00000226502","KRT8P27"
"63389","ENSG00000225814","GRPEL2P2"
"63390","ENSG00000236982","BLOC1S2P1"
"63391","ENSG00000126970","ZC4H2"
"63392","ENSG00000237971",""
"63393","ENSG00000225569","CCT4P2"
"63394","ENSG00000231857","MORF4L1P5"
"63395","ENSG00000237963",""
"63396","ENSG00000102053","ZC3H12B"
"63397","ENSG00000228158","TLE1P1"
"63398","ENSG00000227534",""
"63399","ENSG00000001497","LAS1L"
"63400","ENSG00000227942","FRMD8P1"
"63401","ENSG00000147065","MSN"
"63402","ENSG00000231809","NANOGP9"
"63403","ENSG00000276689",""
"63404","ENSG00000233833","ETF1P3"
"63405","ENSG00000230039","CCNYL5"
"63406","ENSG00000237311",""
"63407","ENSG00000217835",""
"63408","ENSG00000274536","MIR223HG"
"63409","ENSG00000284567","MIR223"
"63410","ENSG00000155659","VSIG4"
"63411","ENSG00000215168",""
"63412","ENSG00000237294","EIF4BP9"
"63413","ENSG00000089472","HEPH"
"63414","ENSG00000231356",""
"63415","ENSG00000226820",""
"63416","ENSG00000235892","PKMP2"
"63417","ENSG00000131080","EDA2R"
"63418","ENSG00000222667","RNU6-394P"
"63419","ENSG00000226280",""
"63420","ENSG00000233710",""
"63421","ENSG00000169083","AR"
"63422","ENSG00000234201","BMI1P1"
"63423","ENSG00000260118",""
"63424","ENSG00000079482","OPHN1"
"63425","ENSG00000228328",""
"63426","ENSG00000252145","RNU6-1225P"
"63427","ENSG00000228125","AKIRIN1P2"
"63428","ENSG00000206646",""
"63429","ENSG00000225925",""
"63430","ENSG00000181704","YIPF6"
"63431","ENSG00000206747","RNU6-245P"
"63432","ENSG00000236735","RPL31P63"
"63433","ENSG00000234463","COX6CP12"
"63434","ENSG00000130052","STARD8"
"63435","ENSG00000232267","ACTR3P2"
"63436","ENSG00000213740","SERBP1P1"
"63437","ENSG00000090776","EFNB1"
"63438","ENSG00000181191","PJA1"
"63439","ENSG00000172186","HMGN1P35"
"63440","ENSG00000215162","LINC00269"
"63441","ENSG00000231706","CYCSP43"
"63442","ENSG00000130054","FAM155B"
"63443","ENSG00000228160",""
"63444","ENSG00000158813","EDA"
"63445","ENSG00000285776",""
"63446","ENSG00000212434",""
"63447","ENSG00000233229","CNOT7P1"
"63448","ENSG00000211991","MIR676"
"63449","ENSG00000286077",""
"63450","ENSG00000147160","AWAT2"
"63451","ENSG00000189401","OTUD6A"
"63452","ENSG00000226579","MTCYBP31"
"63453","ENSG00000235382","MTND4P31"
"63454","ENSG00000089289","IGBP1"
"63455","ENSG00000220925","IGBP1-AS2"
"63456","ENSG00000203588","IGBP1-AS1"
"63457","ENSG00000184210","DGAT2L6"
"63458","ENSG00000242657","RN7SL581P"
"63459","ENSG00000204195","AWAT1"
"63460","ENSG00000200473","RNA5SP507"
"63461","ENSG00000186912","P2RY4"
"63462","ENSG00000120500","ARR3"
"63463","ENSG00000147127","RAB41"
"63464","ENSG00000120509","PDZD11"
"63465","ENSG00000090889","KIF4A"
"63466","ENSG00000231053",""
"63467","ENSG00000201377","RNY4P23"
"63468","ENSG00000130055","GDPD2"
"63469","ENSG00000284391",""
"63470","ENSG00000082458","DLG3"
"63471","ENSG00000200431","RNU4-81P"
"63472","ENSG00000231651","DLG3-AS1"
"63473","ENSG00000120498","TEX11"
"63474","ENSG00000230187",""
"63475","ENSG00000277492",""
"63476","ENSG00000280704","SNORD3E"
"63477","ENSG00000213747",""
"63478","ENSG00000165349","SLC7A3"
"63479","ENSG00000230629","RPS23P8"
"63480","ENSG00000229324","NUTF2P7"
"63481","ENSG00000212605","RNU1-56P"
"63482","ENSG00000227536","SOCS5P4"
"63483","ENSG00000147164","SNX12"
"63484","ENSG00000184481","FOXO4"
"63485","ENSG00000204165","CXorf65"
"63486","ENSG00000285171",""
"63487","ENSG00000147168","IL2RG"
"63488","ENSG00000184634","MED12"
"63489","ENSG00000196338","NLGN3"
"63490","ENSG00000228427",""
"63491","ENSG00000169562","GJB1"
"63492","ENSG00000147130","ZMYM3"
"63493","ENSG00000147140","NONO"
"63494","ENSG00000147166","ITGB1BP2"
"63495","ENSG00000224208",""
"63496","ENSG00000213706",""
"63497","ENSG00000147133","TAF1"
"63498","ENSG00000275975",""
