"","ensembl_gene_id","hgnc_symbol","logFC","logCPM","LR","PValue","FDR","1*KO_SALI -1*SALI"
"2261","ENSG00000109390","NDUFC1",0.00222207432113001,6.04080413571951,9.46337190601554e-05,0.992238312277374,0.99960310891647,0
"2308","ENSG00000110060","PUS3",0.0044517712929972,4.70885601137301,0.000336419288341716,0.985366232353045,0.99960310891647,0
"2343","ENSG00000110660","SLC35F2",0.00292252121482092,7.227213312772,6.65159199542131e-05,0.993492741671435,0.99960310891647,0
"2439","ENSG00000111737","RAB35",-0.00174429389813645,5.5955467643768,4.63454662646967e-05,0.994568242973989,0.99960310891647,0
"2442","ENSG00000111785","RIC8B",0.0022659627782844,4.34301327238184,6.34049126464475e-05,0.993646735645413,0.99960310891647,0
"2444","ENSG00000111788","",0.00756200416956417,5.05114871578975,0.000511654679332452,0.981953561613234,0.99960310891647,0
"2454","ENSG00000111879","FAM184A",0.00498202307340596,4.4456059837819,0.000330846810568275,0.985487922444582,0.99960310891647,0
"2495","ENSG00000112308","C6orf62",-0.00443620952153576,7.56650525526213,0.000183034268708582,0.989205736452356,0.99960310891647,0
"2655","ENSG00000114767","RRP9",-0.00468292651048627,5.64942429859772,0.000461842476763508,0.982854365163041,0.99960310891647,0
"2699","ENSG00000115239","ASB3",0.00569692931714795,3.30723944601112,0.00024698582569016,0.987461135783141,0.99960310891647,0
"2734","ENSG00000115520","COQ10B",-0.00269252652290473,5.57644196563899,9.10912344913584e-05,0.99238496748557,0.99960310891647,0
"2736","ENSG00000115524","SF3B1",0.00278600331922578,9.23126238696179,7.49694219166486e-05,0.993091612080447,0.99960310891647,0
"2778","ENSG00000115947","ORC4",0.00564012573323635,5.62628739689345,0.000423423894464037,0.983582875373084,0.99960310891647,0
"2793","ENSG00000116138","DNAJC16",0.00132878979953879,5.32617736659255,2.89835377405012e-05,0.995704500618463,0.99960310891647,0
"2943","ENSG00000117713","ARID1A",0.00474802618412381,7.93953564156893,0.000589075490845303,0.980636542736001,0.99960310891647,0
"2960","ENSG00000118197","DDX59",-0.00183552975582545,4.35694807824909,2.72917309729337e-05,0.995831751266916,0.99960310891647,0
"2963","ENSG00000118242","MREG",-0.00319117750014047,3.11222433263555,2.52408117660252e-05,0.99599142610831,0.99960310891647,0
"3080","ENSG00000119938","PPP1R3C",0.00548288822854196,3.32441736996365,0.000102922819635864,0.991905529409843,0.99960310891647,0
"3130","ENSG00000120690","ELF1",-0.00808256462974725,5.6022904126348,0.000340723348912775,0.985272930121334,0.99960310891647,0
"3232","ENSG00000122515","ZMIZ2",-0.0011946242296926,7.51654843856283,2.81817368446013e-05,0.995764332123575,0.99960310891647,0
"3271","ENSG00000123091","RNF11",-0.00628829446772115,6.25173078716444,0.000243291238291476,0.987555264052135,0.99960310891647,0
"3295","ENSG00000123416","TUBA1B",-0.0140269512507783,6.39563085806891,0.000475866911180844,0.982596028155307,0.99960310891647,0
"3380","ENSG00000124593","",-0.00385994663039961,5.94643413119988,0.000182383083988213,0.989224953876676,0.99960310891647,0
"3460","ENSG00000125743","SNRPD2",0.00565762020199595,7.70302153501069,0.000337996274325292,0.98533197796775,0.99960310891647,0
"3594","ENSG00000127870","RNF6",0.00617097120916643,4.67580622253376,0.000170850068560213,0.989571177547477,0.99960310891647,0
"3623","ENSG00000128272","ATF4",0.00310698406711603,10.0573874228117,0.000206401705554526,0.98853743628642,0.99960310891647,0
"3659","ENSG00000128617","OPN1SW",-0.00387756609929599,2.61313091123048,0.000124418525642156,0.991100336600948,0.99960310891647,0
"3768","ENSG00000130311","DDA1",-0.00113272561705393,5.42959484142089,2.67931235580221e-05,0.995870002435301,0.99960310891647,0
"3791","ENSG00000130529","TRPM4",-0.00480414727493579,6.68912993203793,0.00041133982209729,0.983818802210444,0.99960310891647,0
"3836","ENSG00000130935","NOL11",-0.00638645066958315,5.69363488381871,0.000509136399088561,0.98199801964059,0.99960310891647,0
"3845","ENSG00000131023","LATS1",-0.00717488243220698,4.8367905737976,0.000295528651236054,0.986284284545459,0.99960310891647,0
"3861","ENSG00000131171","SH3BGRL",-0.0023422953223871,5.16511136408837,2.54441682159268e-05,0.995975310795258,0.99960310891647,0
"3936","ENSG00000132182","NUP210",0.00361852645235613,6.65031797104163,0.00010026430607013,0.992010750569757,0.99960310891647,0
"3938","ENSG00000132199","ENOSF1",0.00502316486932721,5.93293433747316,0.000336246150354214,0.985369998045442,0.99960310891647,0
"3961","ENSG00000132434","LANCL2",-0.00453325389706547,3.33148699497133,0.000180995672629081,0.98926601320876,0.99960310891647,0
"4000","ENSG00000132781","MUTYH",0.00178243648487871,5.40143217795858,4.33317357177998e-05,0.994747815570113,0.99960310891647,0
"4031","ENSG00000133104","SPART",0.00517733385358473,4.74313143064379,0.000213597248233555,0.988339358921417,0.99960310891647,0
"4199","ENSG00000135063","FAM189A2",-0.0066870974324116,2.7277924517823,0.000285799526706043,0.986511920171305,0.99960310891647,0
"4213","ENSG00000135185","TMEM243",-0.00139931726068126,6.59100625431998,3.00286876253608e-05,0.995627739151134,0.99960310891647,0
"4242","ENSG00000135452","TSPAN31",-0.00490190630156699,5.23011236686641,0.000257729521749184,0.987191346105154,0.99960310891647,0
"4271","ENSG00000135723","FHOD1",-0.00503557549759332,8.0885295085197,0.000363502209992816,0.98478866682754,0.99960310891647,0
"4391","ENSG00000136783","NIPSNAP3A",-0.00575311649292911,3.58515884210422,0.000286405331660688,0.986497633861997,0.99960310891647,0
"4420","ENSG00000136997","MYC",-0.00727981316054065,7.45498475084628,0.000303634978678247,0.986097465404536,0.99960310891647,0
"4464","ENSG00000137404","NRM",-0.00722871070658737,5.01863111367952,0.000343411352137224,0.985214959147163,0.99960310891647,0
"4521","ENSG00000137877","SPTBN5",0.00346836730293821,2.0019339201259,3.01371251190119e-05,0.995619851943304,0.99960310891647,0
"4576","ENSG00000138376","BARD1",0.00396792748038487,5.26951438869695,0.000234859463247972,0.987772797802593,0.99960310891647,0
"4625","ENSG00000138801","PAPSS1",0.00780320462719263,6.06006198862473,0.000461543896648209,0.982859907513254,0.99960310891647,0
"4678","ENSG00000139547","RDH16",0.00949942185936655,1.88310227188117,0.000281040375369912,0.986624683180088,0.99960310891647,0
"4771","ENSG00000140650","PMM2",-0.00601354298831111,4.1155199644514,0.000317661275296643,0.985780012768352,0.99960310891647,0
"4823","ENSG00000141378","PTRH2",-0.00277524618449369,6.36039374371392,0.000162846122279348,0.989818377632545,0.99960310891647,0
"4837","ENSG00000141458","NPC1",0.00616639266667522,6.79780524183256,0.000343321822548148,0.985216886330717,0.99960310891647,0
"4855","ENSG00000141580","WDR45B",-0.00562237500305227,7.47853327637487,0.000314492711837033,0.985851102808809,0.99960310891647,0
"4891","ENSG00000142197","DOP1B",0.00177667328117425,5.75002253063089,5.16191438286739e-05,0.994267530883753,0.99960310891647,0
"4966","ENSG00000143179","UCK2",-0.0038438950308104,5.10961792674635,0.000223769644916771,0.988064944274331,0.99960310891647,0
"4987","ENSG00000143353","LYPLAL1",-0.00252659380814583,5.26819779546741,0.000125338966430633,0.991067479043391,0.99960310891647,0
"5011","ENSG00000143450","OAZ3",-0.00609352589592202,2.75371823789882,0.000373540344650536,0.984580092021366,0.99960310891647,0
"5121","ENSG00000144535","DIS3L2",-0.00122495608358112,5.95024897660313,3.33014080204919e-05,0.995395643425875,0.99960310891647,0
"5190","ENSG00000145592","RPL37",0.0030327175188721,10.0553425222161,0.000140405656168241,0.990545856272582,0.99960310891647,0
"5238","ENSG00000146243","IRAK1BP1",-0.00953047491171441,1.23037471521111,0.000369836282327896,0.984656725675576,0.99960310891647,0
"5350","ENSG00000147854","UHRF2",-0.00289838035168832,5.45827829365467,9.62857990955968e-05,0.992170857250702,0.99960310891647,0
"5358","ENSG00000147912","FBXO10",-0.00248532553706621,4.05863859596247,7.65884217290846e-05,0.993017417464084,0.99960310891647,0
"5495","ENSG00000150316","CWC15",0.0036821792987925,6.49063672866485,0.00030828644428027,0.985991392674317,0.99960310891647,0
"5502","ENSG00000150457","LATS2",0.00201596859942696,4.47860854191981,3.05657573633766e-05,0.995588813397845,0.99960310891647,0
"5520","ENSG00000150787","PTS",0.0024921763510899,5.21155744191471,0.000120281996034421,0.99124952419192,0.99960310891647,0
"5530","ENSG00000151006","PRSS53",0.0027051236981311,2.67147480673444,5.83259756012922e-05,0.993906499576556,0.99960310891647,0
"5570","ENSG00000151532","VTI1A",-0.00414637574878242,4.540273467018,0.000327114752149527,0.985569996056218,0.99960310891647,0
"5657","ENSG00000152778","IFIT5",-0.00770512126475535,3.59334146411198,0.000435931275767132,0.983342204625452,0.99960310891647,0
"5713","ENSG00000153575",NA,-0.00416830804323764,4.74956639252994,0.000316911670472209,0.985796798792295,0.99960310891647,0
"5755","ENSG00000154274","C4orf19",-0.00484097423736229,-0.142541732902047,6.47268506313026e-05,0.993580848663955,0.99960310891647,0
"5799","ENSG00000155097","ATP6V1C1",0.00597193056125414,6.35877756742104,0.000371941804530707,0.984613117512883,0.99960310891647,0
"5865","ENSG00000156239","N6AMT1",-0.00293133348869193,4.26407042136523,0.000113649301722418,0.991494198934265,0.99960310891647,0
"5934","ENSG00000157315","TMED6",0.00695518721631014,0.896232110575155,0.000264832854551145,0.987016050328022,0.99960310891647,0
"5940","ENSG00000157379","DHRS1",0.00349388705288073,5.69564570731381,0.000230483334281217,0.98788723914824,0.99960310891647,0
"5974","ENSG00000157933","SKI",0.00398250067225658,6.23306740442149,0.000157315804557356,0.989992747623073,0.99960310891647,0
"6000","ENSG00000158234","FAIM",0.00249383438589487,3.9819820569651,5.91578017576921e-05,0.993863202492247,0.99960310891647,0
"6099","ENSG00000159761","C16orf86",0.0101647663008541,0.561957651799682,0.000393458318857398,0.98417437215092,0.99960310891647,0
"6127","ENSG00000160117","ANKLE1",-0.0106616296586629,1.80464918078953,0.000439661893111065,0.983271089741488,0.99960310891647,0
"6264","ENSG00000161920","MED11",0.0048800582741506,3.24912021120602,0.000287024015932502,0.986483059418358,0.99960310891647,0
"6303","ENSG00000162415","ZSWIM5",0.00472029964121704,2.18236516887732,0.000165138319699665,0.989746974460942,0.99960310891647,0
"6430","ENSG00000163349","HIPK1",0.00548129209573334,5.72266130130499,0.000204459499741461,0.98859149047469,0.99960310891647,0
"6509","ENSG00000163788","SNRK",0.00259183821916624,4.10230329915487,6.85183213455787e-05,0.9933955225873,0.99960310891647,0
"6528","ENSG00000163879","DNALI1",0.00946741189805385,0.0531641799828127,0.000270900311509337,0.986868171398044,0.99960310891647,0
"6558","ENSG00000164024","METAP1",-0.00213563463760808,6.82255845011799,3.59696823508671e-05,0.995214737579199,0.99960310891647,0
"6559","ENSG00000164031","DNAJB14",-0.0021581460472837,6.03829152579768,4.82945991890915e-05,0.994455200472155,0.99960310891647,0
"6567","ENSG00000164051","CCDC51",0.00442940622854266,3.56371229935742,0.000131698509971301,0.990843680054984,0.99960310891647,0
"6671","ENSG00000164638","SLC29A4",-0.0060538705135552,3.84117360018223,0.000263013264881096,0.987060727759231,0.99960310891647,0
"6682","ENSG00000164695","CHMP4C",-0.00303662192319211,4.99075424140303,6.95726810313602e-05,0.993344902914156,0.99960310891647,0
"6716","ENSG00000164953","TMEM67",0.00503891245387978,2.51037936668723,0.000134201633461117,0.990757078837959,0.99960310891647,0
"6717","ENSG00000164961","WASHC5",-0.00734064080259266,5.87482031780275,0.000315115389589948,0.985837104197542,0.99960310891647,0
"6788","ENSG00000165526","RPUSD4",-0.00198350370183867,5.57681162638277,0.00010163029440946,0.991956514243016,0.99960310891647,0
"6825","ENSG00000165861","ZFYVE1",-0.00129853073410206,4.57757738991022,3.65152326509133e-05,0.99517858566888,0.99960310891647,0
"6985","ENSG00000167182","SP2",-0.0076568048578796,4.43432537503288,0.00058326588865043,0.980732244173337,0.99960310891647,0
"6995","ENSG00000167272","POP5",-0.00467928666984971,5.60749989016651,0.000422288056652675,0.983604906587016,0.99960310891647,0
"7012","ENSG00000167447","SMG8",-0.00263141005240005,3.78145176236916,2.4455120840372e-05,0.996054307848733,0.99960310891647,0
"7084","ENSG00000167861","HID1",0.00146934954696698,7.154383643178,4.36228669045136e-05,0.994730201542431,0.99960310891647,0
"7086","ENSG00000167863","ATP5PD",0.00165737949618592,7.3514056494356,5.73778562298344e-05,0.993956228069253,0.99960310891647,0
"7139","ENSG00000168274",NA,0.00880128217513582,0.816296792784057,0.000517289132330845,0.981854485056113,0.99960310891647,0
"7140","ENSG00000168282","MGAT2",-0.0121515399198144,0.335104711127808,0.000168909705678288,0.989630563937202,0.99960310891647,0
"7166","ENSG00000168488","ATXN2L",-0.0032748093678897,8.00864582153867,8.33264400910139e-05,0.992716746198402,0.99960310891647,0
"7173","ENSG00000168538","TRAPPC11",0.0062108766170165,5.63761439426699,0.000236440375346092,0.987731717504977,0.99960310891647,0
"7417","ENSG00000170634","ACYP2",0.00279310144203355,3.36123090997009,9.32783902207746e-05,0.992294091798502,0.99960310891647,0
"7424","ENSG00000170775","GPR37",-0.00823119518800832,4.01501822531469,0.000183065175022534,0.9892048252119,0.99960310891647,0
"7434","ENSG00000170854","RIOX2",0.00451265717848647,5.47837062863468,0.000188250361446762,0.989053019486481,0.99960310891647,0
"7541","ENSG00000171824","EXOSC10",-0.00370672233355047,6.49242615228797,0.000238856677420074,0.987669193969443,0.99960310891647,0
"7799","ENSG00000174460","ZCCHC12",0.00898768838281226,0.0237474606838418,0.000161711456399871,0.989853909056032,0.99960310891647,0
"7939","ENSG00000175911",NA,-0.00444724124702863,2.52412399167881,0.000232082278021295,0.98784529976869,0.99960310891647,0
"7966","ENSG00000176289","IDSP1",0.00618510775532073,1.0306051181578,7.7659460767876e-05,0.99296876479961,0.99960310891647,0
"8059","ENSG00000177565","TBL1XR1",0.00449786139530427,7.95422202635668,0.000219877345074337,0.988169192481214,0.99960310891647,0
"8143","ENSG00000178537","SLC25A20",-0.00816160135875475,3.46977917101495,0.000477903688185677,0.982558828126628,0.99960310891647,0
"8169","ENSG00000178826","TMEM139",-0.0130257584052674,-0.0421812368532653,0.000405268043426332,0.983938655113132,0.99960310891647,0
"8203","ENSG00000179168","GGN",-0.0126636590088033,1.14572945331976,0.000529569400590901,0.9816404017855,0.99960310891647,0
"8252","ENSG00000179943","FIZ1",-0.00404965692829062,4.85026381520061,0.000330886925791418,0.985487042772537,0.99960310891647,0
"8312","ENSG00000180917","CMTR2",-0.00639058598258765,5.55126266395778,0.000409946981037024,0.983846217332807,0.99960310891647,0
"8328","ENSG00000181191","PJA1",-0.00272946370923784,4.11046853055207,3.68285217575703e-05,0.995157946993669,0.99960310891647,0
"8374","ENSG00000181904","C5orf24",-0.0022331026741836,5.78597460160638,4.41132623443252e-05,0.994700663995695,0.99960310891647,0
"8562","ENSG00000183793","NPIPA5",0.004688147089809,4.20674886108113,0.000205412820108108,0.988564926354749,0.99960310891647,0
"8583","ENSG00000184007","PTP4A2",0.00668966980406806,7.81816821594182,0.000589712683627397,0.980626075065185,0.99960310891647,0
"8701","ENSG00000185115","NSMCE3",-0.00687185413954187,4.09868092266031,0.000374299238945497,0.984564438177872,0.99960310891647,0
"8746","ENSG00000185485","SDHAP1",0.00305754414505958,5.77147262951752,0.000141065844569965,0.990523656655781,0.99960310891647,0
"8775","ENSG00000185721","DRG1",0.00506721482430983,6.1043763744262,0.000462262171442518,0.982846577670795,0.99960310891647,0
"9087","ENSG00000189091","SF3B3",-0.00158345640709848,7.6212050209809,4.68192665437073e-05,0.994540548960891,0.99960310891647,0
"9212","ENSG00000196591","HDAC2",-0.00327619581083698,6.74574365620858,0.000132547228254509,0.99081422522667,0.99960310891647,0
"9383","ENSG00000197713","RPE",-0.00253405628783203,5.91813304072647,4.45546232370475e-05,0.994674219977027,0.99960310891647,0
"9388","ENSG00000197748","CFAP43",-0.00530050917425913,0.2361410315701,7.43380694139262e-05,0.993120762239628,0.99960310891647,0
"9417","ENSG00000197930","ERO1A",-0.00576727222478146,8.05108286869648,0.000302587258374842,0.986121469692867,0.99960310891647,0
"9466","ENSG00000198205","ZXDA",0.00896900342404086,2.90506746171933,0.000473199000737168,0.982644876011557,0.99960310891647,0
"9477","ENSG00000198276","UCKL1",0.00559248169350081,6.15142758647872,0.000333667759015555,0.985426192371765,0.99960310891647,0
"9674","ENSG00000202337","RNU6-8",0.0054517627325617,0.0933238344070587,7.97413413415882e-05,0.992875144545737,0.99960310891647,0
"9728","ENSG00000203880","PCMTD2",0.00549163384872795,6.33229812169165,0.000265230469238986,0.987006307925158,0.99960310891647,0
"9995","ENSG00000208028","MIR616",-0.00717767216671545,2.22940723899782,0.000356675797508643,0.984932157724239,0.99960310891647,0
